src,dst
29612,20169
29612,20523
29612,21713
29612,21877
29612,22819
29612,24055
29612,24556
29612,25242
29612,25408
29612,25945
29612,26650
29612,28182
29612,28622
29612,28657
29612,29382
29612,29521
29612,32162
29612,33963
29612,34096
29612,34125
29613,10724
29613,12451
29613,14646
29613,14667
29613,27448
29613,28925
29613,31754
29614,7303
29614,18416
29614,18785
29614,21159
29614,21609
29614,22121
29614,22775
29614,23814
29614,25005
29614,26019
29614,26073
29614,26725
29614,27508
29614,29033
29614,33879
29615,1354
29615,6812
29615,11242
29615,13028
29615,19923
29615,22103
29615,22186
29615,27056
29615,33945
29616,17664
29616,21348
29616,21788
29616,23156
29616,25919
29617,11095
29617,11868
29617,13211
29617,15537
29617,16126
29617,19054
29617,20407
29617,23832
29617,26426
29617,33686
29618,18646
29618,18930
29618,22361
29619,18056
29619,25245
29619,25474
29619,25957
29619,27192
29620,15505
29620,15658
29620,23225
29621,1068
29621,1497
29621,4556
29621,8518
29621,11878
29621,13648
29621,14542
29621,15138
29621,15815
29621,17881
29621,21380
29621,21682
29621,21932
29621,23871
29621,28856
29621,28904
29621,29117
29622,2694
29622,15101
29622,19377
29622,19657
29622,22312
29622,22451
29622,28532
29622,30534
29622,33124
29622,33279
29622,34004
29623,3143
29623,3678
29623,3865
29623,4882
29623,5344
29623,5728
29623,6113
29623,7073
29623,7312
29623,7479
29623,8089
29623,8353
29623,11366
29623,12049
29623,14325
29623,14959
29623,15201
29623,18312
29623,18476
29623,19879
29623,20197
29623,20291
29623,21269
29623,22624
29623,23397
29623,24235
29623,24896
29623,26006
29623,27179
29623,28226
29623,29841
29623,30610
29623,30653
29623,32074
29623,32133
29623,32722
29623,33390
29623,33461
29624,2738
29624,5016
29624,5379
29624,7000
29624,7099
29624,7295
29624,7592
29624,12182
29624,19472
29624,20027
29624,28281
29624,29673
29624,32050
29624,32222
29624,33177
29624,34381
29625,27109
29625,28485
29626,1536
29626,2485
29626,5246
29626,13007
29626,24519
29626,29805
29626,33741
29627,5164
29627,10658
29627,11269
29627,15172
29627,17162
29627,18973
29627,21394
29627,22007
29627,22095
29627,22877
29627,23196
29627,28152
29627,28936
29627,29219
29627,29454
29627,33699
29628,3777
29628,3843
29628,6731
29628,11118
29628,12780
29628,15428
29628,19783
29628,25161
29628,27356
29628,28038
29628,28438
29628,33078
29629,1319
29629,9206
29629,9311
29629,10168
29629,10374
29629,11837
29629,12205
29629,15226
29629,17477
29629,19751
29629,23351
29629,27360
29629,29109
29629,29437
29629,31138
29629,31886
29629,32289
29629,32939
29630,1125
29630,1735
29630,15001
29630,15327
29630,20108
29630,22585
29630,23660
29630,28009
29631,6590
29631,7782
29631,8264
29631,12745
29631,13281
29631,24476
29631,26562
29632,14241
29632,14423
29632,19306
29632,20986
29632,33160
29633,776
29633,1754
29633,1859
29633,2507
29633,2586
29633,3002
29633,4926
29633,4940
29633,4971
29633,5611
29633,7373
29633,7887
29633,8246
29633,8770
29633,9599
29633,11894
29633,11915
29633,12321
29633,12868
29633,12897
29633,13638
29633,13998
29633,14156
29633,15844
29633,16387
29633,16685
29633,16755
29633,18630
29633,19333
29633,19521
29633,19917
29633,20135
29633,20777
29633,21049
29633,21831
29633,21959
29633,22586
29633,23187
29633,24393
29633,24906
29633,24982
29633,26685
29633,27256
29633,27401
29633,27928
29633,29811
29633,30087
29633,30337
29633,31382
29633,32157
29634,240
29634,4318
29634,4882
29634,6477
29634,8001
29634,9882
29634,13408
29634,13695
29634,14951
29634,15080
29634,15086
29634,17144
29634,19432
29634,20971
29634,23906
29634,24535
29634,25420
29634,26242
29634,29011
29634,30597
29634,32942
29635,256
29635,3445
29635,6320
29635,6802
29635,10511
29635,16276
29635,18094
29635,18449
29635,18655
29635,24943
29635,25535
29635,27930
29635,28426
29635,30754
29635,31065
29635,31155
29635,31684
29635,32841
29635,33627
29635,33835
29635,34151
29636,7779
29636,11132
29636,11562
29636,27772
29637,4496
29637,15585
29637,16587
29637,18048
29637,18217
29637,18995
29637,19207
29637,19831
29637,20058
29637,23393
29637,23840
29637,24164
29637,25719
29637,25744
29637,25882
29637,25936
29637,26267
29637,27884
29637,27948
29637,28526
29637,29495
29637,31055
29637,31089
29637,32461
29638,4094
29638,14338
29638,21948
29638,23240
29638,25645
29638,28716
29638,31101
29638,34238
29639,1257
29639,1566
29639,5577
29639,8593
29639,8719
29639,8902
29639,12762
29639,16418
29639,28322
29639,31037
29639,33610
29640,1702
29640,13824
29640,19285
29640,20728
29640,23363
29640,25205
29640,26642
29640,27114
29641,8830
29641,16667
29641,17210
29641,20784
29641,22745
29641,23001
29641,26752
29641,29435
29641,30073
29641,30615
29642,6758
29642,17432
29642,18272
29642,20506
29642,32820
29642,33625
29643,2836
29643,2919
29643,3924
29643,7250
29643,8052
29643,9768
29643,10071
29643,11047
29643,11655
29643,11916
29643,13544
29643,13608
29643,15499
29643,15823
29643,18481
29643,18856
29643,19251
29643,20013
29643,21951
29643,23940
29643,28321
29643,28747
29643,30285
29643,31843
29643,32256
29643,33320
29644,15183
29644,15466
29644,18892
29644,23532
29644,24371
29644,27442
29645,1802
29645,3804
29645,5727
29645,5822
29645,7359
29645,9031
29645,9514
29645,10164
29645,11529
29645,11719
29645,12311
29645,12980
29645,13107
29645,13426
29645,14562
29645,16724
29645,20422
29645,20625
29645,20919
29645,21240
29645,21611
29645,21790
29645,22387
29645,22802
29645,23721
29645,23754
29645,23919
29645,26581
29645,27111
29645,27819
29645,30436
29645,32192
29646,1562
29646,23924
29646,23967
29646,25652
29646,26018
29646,28485
29646,30070
29646,30645
29647,1603
29647,2516
29647,6710
29647,7791
29647,15109
29647,18908
29647,19214
29647,20260
29647,26641
29647,27537
29648,4480
29648,4535
29648,4657
29648,5278
29648,12997
29648,13356
29648,15106
29648,17429
29648,17491
29648,19393
29648,20586
29648,24666
29648,26896
29648,28742
29648,28784
29648,29948
29648,30810
29648,31834
29649,214
29649,13509
29649,17655
29649,22493
29649,23414
29649,23905
29649,24778
29649,25148
29649,30353
29650,776
29650,4351
29650,5801
29650,6066
29650,6839
29650,6848
29650,7466
29650,9586
29650,9765
29650,9840
29650,11181
29650,11501
29650,12608
29650,12794
29650,13217
29650,15246
29650,16387
29650,17103
29650,17157
29650,17272
29650,17926
29650,18284
29650,18441
29650,19724
29650,20277
29650,20392
29650,20769
29650,21476
29650,22100
29650,22410
29650,22586
29650,22964
29650,23597
29650,23968
29650,25694
29650,25700
29650,26134
29650,26305
29650,26486
29650,26689
29650,27517
29650,27980
29650,28148
29650,28717
29650,29077
29650,29591
29650,29917
29650,30082
29650,30269
29650,32719
29650,33288
29650,33786
29650,33807
29651,11281
29651,12329
29651,21059
29651,26040
29651,26186
29651,27347
29652,5835
29652,13864
29652,16461
29652,21206
29652,28809
29652,32210
29653,7443
29653,10124
29653,18968
29653,19813
29653,20196
29653,20963
29654,10208
29654,10492
29654,18599
29654,19379
29654,20466
29655,252
29655,915
29655,1552
29655,2811
29655,3178
29655,4535
29655,4879
29655,5139
29655,5172
29655,5287
29655,5933
29655,6168
29655,7338
29655,8152
29655,10046
29655,11405
29655,11893
29655,13228
29655,14117
29655,15788
29655,16609
29655,17359
29655,17429
29655,18521
29655,18689
29655,19154
29655,19343
29655,20586
29655,20925
29655,21107
29655,21882
29655,22279
29655,22469
29655,25159
29655,29017
29655,31031
29656,1890
29656,2308
29656,2360
29656,11445
29656,16857
29657,13695
29657,18154
29657,24974
29657,26948
29657,31808
29657,32791
29658,1184
29658,6729
29658,10018
29658,10896
29658,12820
29658,15455
29658,15986
29658,16178
29658,16294
29658,17103
29658,19846
29658,20254
29658,22212
29658,22856
29658,23676
29658,25194
29658,25271
29658,26151
29658,26463
29658,26777
29658,27369
29658,28596
29658,28788
29658,30403
29658,32380
29658,32989
29658,33214
29658,33860
29659,1828
29659,2031
29659,2371
29659,3975
29659,4351
29659,13202
29659,15766
29659,16539
29659,17224
29659,17612
29659,19416
29659,19930
29659,20190
29659,21039
29659,21661
29659,21981
29659,22107
29659,22341
29659,22612
29659,23400
29659,24015
29659,27727
29659,29443
29659,31601
29659,31755
29659,32430
29659,32694
29659,33500
29660,444
29660,1019
29660,4194
29660,5049
29660,6243
29660,8000
29660,8626
29660,8706
29660,8792
29660,8931
29660,12716
29660,12820
29660,14148
29660,14247
29660,14623
29660,15392
29660,16149
29660,16271
29660,17112
29660,19599
29660,19705
29660,21322
29660,22052
29660,27966
29660,28114
29661,1493
29661,1846
29661,2328
29661,4987
29661,5043
29661,5241
29661,5568
29661,6304
29661,6749
29661,8587
29661,10157
29661,11208
29661,11516
29661,11667
29661,12208
29661,13252
29661,13672
29661,14479
29661,15563
29661,15596
29661,16485
29661,16489
29661,16666
29661,16715
29661,16733
29661,17525
29661,19880
29661,21190
29661,22220
29661,23070
29661,23099
29661,23583
29661,24780
29661,25863
29661,25875
29661,25984
29661,27876
29661,28466
29661,28892
29661,29797
29661,30121
29661,30316
29661,30328
29661,30482
29661,31520
29661,31789
29661,33780
29661,34015
29661,34191
29662,7681
29662,7942
29662,10710
29662,11114
29662,12450
29662,13971
29662,15417
29662,17014
29662,17681
29662,18705
29662,19308
29662,22531
29662,24704
29662,25134
29662,27449
29662,27865
29662,28327
29662,29033
29662,30477
29662,31772
29662,32119
29662,32348
29663,4069
29663,9624
29663,21769
29663,24889
29663,25046
29663,34060
29664,537
29664,565
29664,859
29664,2692
29664,3172
29664,3482
29664,3994
29664,4751
29664,4926
29664,5651
29664,6066
29664,6248
29664,6435
29664,7362
29664,7673
29664,7737
29664,8673
29664,8847
29664,9276
29664,9297
29664,9775
29664,9798
29664,10487
29664,10511
29664,10991
29664,11574
29664,11894
29664,12325
29664,12365
29664,12622
29664,12715
29664,12730
29664,12899
29664,13638
29664,13894
29664,14240
29664,14532
29664,14866
29664,14884
29664,14926
29664,15139
29664,15284
29664,15322
29664,16096
29664,16118
29664,16387
29664,16635
29664,16752
29664,17157
29664,17169
29664,17279
29664,17675
29664,17888
29664,18729
29664,19327
29664,19633
29664,19652
29664,20145
29664,20277
29664,20714
29664,20717
29664,21199
29664,21243
29664,21498
29664,21820
29664,22343
29664,22918
29664,23050
29664,23401
29664,23560
29664,23625
29664,24391
29664,24538
29664,24542
29664,25763
29664,25902
29664,26086
29664,26353
29664,26388
29664,28154
29664,29400
29664,29798
29664,30730
29664,31940
29664,32313
29664,33473
29664,33644
29664,33763
29664,34293
29665,1376
29665,4134
29665,5139
29665,5551
29665,6346
29665,7315
29665,10579
29665,12774
29665,13660
29665,15766
29665,16955
29665,19798
29665,20680
29665,22236
29665,26070
29665,26303
29665,30463
29665,31141
29665,31594
29666,2460
29666,7049
29666,18131
29666,18343
29666,20643
29667,15225
29667,26522
29667,28489
29667,28516
29668,6983
29668,8687
29668,26296
29668,28527
29668,28979
29669,15063
29669,22277
29669,23167
29669,24803
29669,28017
29669,31414
29670,273
29670,15945
29670,26898
29670,28370
29670,30284
29670,30759
29671,75
29671,350
29671,877
29671,1132
29671,1346
29671,1644
29671,1708
29671,1857
29671,2630
29671,3057
29671,3369
29671,3462
29671,3526
29671,3604
29671,3654
29671,3678
29671,4539
29671,5540
29671,5984
29671,6086
29671,6239
29671,6447
29671,6630
29671,6866
29671,7025
29671,7162
29671,7479
29671,7622
29671,8824
29671,8888
29671,9044
29671,9437
29671,10193
29671,10208
29671,10443
29671,11238
29671,11950
29671,12037
29671,13103
29671,13124
29671,13718
29671,14655
29671,14660
29671,15872
29671,16002
29671,16091
29671,16104
29671,16306
29671,16949
29671,17061
29671,17199
29671,17478
29671,17576
29671,17934
29671,18134
29671,18542
29671,18749
29671,20197
29671,20998
29671,21027
29671,21269
29671,21498
29671,21742
29671,23524
29671,23869
29671,25770
29671,27734
29671,28396
29671,28736
29671,29003
29671,30213
29671,30929
29671,31166
29671,31988
29671,32044
29671,32133
29671,33416
29671,33844
29671,34058
29671,34279
29672,204
29672,3062
29672,6268
29672,6867
29672,8795
29672,10006
29672,12481
29672,18521
29672,19302
29672,21075
29672,21473
29672,24756
29672,27601
29673,2738
29673,7295
29673,7592
29673,9121
29673,13189
29673,17128
29673,19472
29673,22489
29673,24232
29673,26116
29673,28281
29673,29624
29673,32672
29673,34381
29674,18253
29674,18477
29674,30411
29675,73
29675,3015
29675,7085
29675,15376
29675,19567
29675,30461
29675,33081
29676,2953
29676,4313
29676,5028
29676,5197
29676,5462
29676,5801
29676,6066
29676,6082
29676,8143
29676,8446
29676,8940
29676,10362
29676,10587
29676,10957
29676,11514
29676,11895
29676,12039
29676,12995
29676,14548
29676,15461
29676,15500
29676,15575
29676,15766
29676,17662
29676,18080
29676,18630
29676,18963
29676,19171
29676,20145
29676,20428
29676,20441
29676,21908
29676,23541
29676,23925
29676,24575
29676,26839
29676,27082
29676,27411
29676,27462
29676,28064
29676,28133
29676,29895
29676,30432
29676,30492
29676,30675
29676,30831
29676,32137
29676,33238
29676,34293
29677,8616
29677,10155
29677,10745
29677,24904
29678,776
29678,3445
29678,5880
29678,9103
29678,9274
29678,10452
29678,11652
29678,11894
29678,12375
29678,13684
29678,14228
29678,14661
29678,19497
29678,19762
29678,23090
29678,23743
29678,26816
29678,28692
29678,30581
29678,30712
29678,33869
29679,4304
29679,5722
29679,5726
29679,10247
29679,12530
29679,13675
29679,14795
29679,16658
29679,21090
29680,15715
29681,5076
29681,10152
29681,14741
29681,17458
29681,22667
29681,24113
29681,24552
29681,26748
29681,29252
29681,30190
29682,1031
29682,2803
29682,9235
29682,12711
29682,17109
29682,20806
29683,2777
29683,5666
29683,8379
29683,10468
29683,27477
29683,30055
29684,515
29684,6294
29684,18165
29684,19310
29684,20316
29684,21328
29684,22433
29685,6375
29685,6717
29685,11469
29685,11963
29685,13562
29685,18412
29685,27747
29685,29318
29685,34458
29686,58
29686,1510
29686,1650
29686,4645
29686,7449
29686,17914
29686,17933
29686,19283
29686,19365
29686,21500
29686,24153
29686,24261
29686,25013
29686,26756
29686,28377
29686,30944
29687,3354
29687,5320
29687,10375
29687,11307
29687,16945
29687,20408
29687,20700
29687,23451
29687,32447
29688,2878
29688,4381
29688,17575
29688,18855
29688,26918
29688,29985
29689,10851
29689,16253
29689,24611
29689,29389
29689,32293
29690,1770
29690,3505
29690,6275
29690,11600
29690,16390
29690,17855
29690,25337
29690,26708
29690,28861
29691,1380
29691,3329
29691,4129
29691,4420
29691,8657
29691,9443
29691,11647
29691,11992
29691,15199
29691,15503
29691,16667
29691,17210
29691,18996
29691,23301
29691,23908
29691,24206
29691,27204
29691,29894
29691,30615
29691,30938
29691,32031
29691,33564
29692,9408
29692,10760
29692,17782
29692,18305
29692,19426
29692,20063
29692,22524
29692,24259
29692,24910
29692,25984
29692,26948
29692,33572
29692,33655
29692,34368
29693,25654
29693,33252
29694,44
29694,4985
29694,13856
29694,14203
29694,14337
29694,28481
29694,31319
29694,31927
29695,11745
29695,15550
29695,30602
29696,1898
29696,6162
29696,6843
29696,10746
29696,12922
29696,14237
29696,15541
29696,18825
29696,26229
29696,27524
29696,27642
29696,29238
29696,29480
29696,30946
29696,33731
29697,959
29697,2191
29697,2845
29697,3719
29697,4910
29697,5026
29697,5027
29697,5527
29697,5663
29697,5973
29697,6557
29697,6909
29697,8544
29697,8927
29697,9768
29697,10372
29697,10392
29697,11646
29697,11791
29697,11940
29697,12166
29697,12975
29697,13808
29697,14415
29697,14859
29697,15066
29697,15307
29697,16610
29697,16869
29697,16892
29697,19207
29697,22284
29697,23815
29697,24934
29697,28228
29697,31435
29697,33507
29697,33918
29697,34478
29698,3188
29698,14014
29698,14797
29698,24097
29698,26196
29699,11178
29699,17095
29699,18132
29699,19308
29699,19447
29699,21808
29699,22374
29699,22470
29699,23842
29699,25034
29699,26052
29699,26053
29699,27840
29699,28255
29699,34459
29700,2438
29700,12164
29700,16231
29700,16277
29700,21250
29700,29611
29700,31815
29701,10699
29701,14288
29701,14307
29701,15873
29701,15946
29701,17426
29701,19368
29701,19486
29701,20905
29701,23300
29701,24375
29701,25130
29701,26156
29701,26477
29701,26798
29701,26866
29701,26973
29701,29774
29702,1498
29702,7253
29702,10573
29702,17260
29702,22742
29702,24673
29702,25237
29702,26286
29703,89
29703,257
29703,3765
29703,6576
29703,10112
29703,11673
29703,14581
29703,24180
29703,26968
29703,27797
29703,29345
29703,32843
29704,5194
29704,7024
29704,7197
29704,7751
29704,8968
29704,17683
29705,43
29705,427
29705,1117
29705,1671
29705,2951
29705,4999
29705,5708
29705,6196
29705,7693
29705,10228
29705,10366
29705,10976
29705,14265
29705,16677
29705,21019
29705,21851
29705,24663
29705,28592
29705,30538
29706,139
29706,19058
29706,19755
29706,29565
29707,438
29707,1420
29707,2752
29707,3361
29707,3822
29707,4341
29707,5481
29707,6392
29707,8299
29707,8643
29707,9089
29707,9195
29707,10458
29707,12532
29707,13015
29707,14845
29707,15181
29707,15187
29707,16397
29707,16920
29707,18698
29707,23224
29707,23492
29707,24864
29707,30607
29708,3741
29708,6281
29708,6555
29708,8820
29708,9636
29708,9662
29708,11280
29708,13009
29708,14251
29709,19442
29709,30956
29710,617
29710,8442
29710,8502
29710,10952
29710,14908
29710,19995
29710,31733
29710,32253
29711,2553
29711,3728
29711,6649
29711,6679
29711,8724
29711,11533
29711,12055
29711,12451
29711,12747
29711,13811
29711,14725
29711,16789
29711,17422
29711,19239
29711,20306
29711,21196
29711,21956
29711,22226
29711,22823
29711,24452
29711,24742
29711,27117
29711,27487
29711,28073
29711,28278
29711,29519
29711,33662
29712,5084
29712,6824
29712,7113
29712,11047
29712,11712
29712,13053
29712,14684
29712,15932
29712,16422
29712,16512
29712,18010
29712,18454
29712,28321
29712,28766
29712,30651
29713,6263
29713,12679
29713,17989
29713,24817
29713,25364
29713,26360
29713,29093
29713,29357
29713,31930
29713,32682
29713,33872
29714,4120
29714,5520
29714,5729
29714,6066
29714,6418
29714,6456
29714,7183
29714,8011
29714,9775
29714,10590
29714,12622
29714,12899
29714,13378
29714,13894
29714,14866
29714,14900
29714,15045
29714,15765
29714,17410
29714,19083
29714,21820
29714,22496
29714,25599
29714,26086
29714,27514
29714,28846
29714,30432
29714,31978
29714,34293
29715,782
29715,8553
29715,14635
29715,16294
29715,17538
29715,17555
29715,18014
29715,20657
29715,21546
29715,22698
29715,23988
29715,24079
29715,25643
29715,27153
29715,28647
29715,29312
29715,29967
29715,31245
29716,13865
29716,16176
29716,17130
29716,20816
29716,25932
29716,26732
29716,29033
29717,929
29717,7151
29717,7296
29717,7311
29717,7433
29717,8195
29717,9301
29717,9392
29717,10603
29717,10836
29717,15204
29717,15946
29717,16000
29717,17818
29717,17847
29717,18521
29717,19262
29717,20813
29717,22187
29717,22203
29717,22608
29717,22614
29717,23353
29717,23407
29717,23684
29717,23993
29717,24261
29717,25779
29717,27127
29717,27602
29717,28117
29717,30150
29717,30593
29717,30955
29717,30982
29717,31619
29717,32986
29717,33463
29717,33796
29717,34187
29718,2227
29718,7232
29718,9829
29718,30602
29719,60
29719,720
29719,3204
29719,6041
29719,10714
29719,11112
29719,15194
29719,18215
29719,19969
29719,20776
29719,22391
29719,23848
29719,25424
29719,25916
29719,26254
29719,27232
29719,31104
29719,31499
29719,31773
29719,32107
29719,33431
29720,335
29720,14687
29720,18682
29720,18835
29720,27356
29720,28216
29720,28710
29720,30999
29720,32712
29721,11634
29721,11666
29721,12654
29721,15488
29721,23474
29721,23881
29721,24107
29721,32366
29722,1184
29722,6789
29722,6918
29722,9717
29722,15213
29722,19690
29722,23032
29722,24107
29722,25405
29722,25503
29722,30539
29722,31327
29722,32497
29722,32605
29722,32684
29722,34091
29723,3080
29723,5222
29724,14198
29724,20822
29724,28911
29725,2651
29725,12552
29725,13833
29725,21006
29725,25195
29725,33570
29725,34320
29726,3856
29726,25661
29727,24093
29727,28952
29728,453
29728,1803
29728,7592
29728,7691
29728,9145
29728,9892
29728,9926
29728,12817
29728,13395
29728,16546
29728,16611
29728,17239
29728,20079
29728,24422
29728,25232
29728,26098
29728,26938
29728,30664
29728,31707
29728,34032
29728,34124
29729,397
29729,1966
29729,2052
29729,2080
29729,7667
29729,8593
29729,11108
29729,13937
29729,16335
29729,18716
29729,19745
29729,20043
29729,22316
29729,22746
29729,24947
29729,27063
29729,30041
29729,31487
29729,31787
29730,9413
29730,15588
29730,20517
29730,22517
29730,30861
29730,33368
29731,3701
29731,5662
29731,6155
29731,7846
29731,9883
29731,10486
29731,13038
29731,14796
29731,15478
29731,16337
29731,16992
29731,17014
29731,17118
29731,18035
29731,18188
29731,18636
29731,19360
29731,19688
29731,20519
29731,20944
29731,21132
29731,21366
29731,21818
29731,21904
29731,22358
29731,23865
29731,25410
29731,26120
29731,26859
29731,27091
29731,27189
29731,28391
29731,28530
29731,28662
29731,29340
29731,29591
29731,31772
29731,33547
29731,34083
29732,19278
29732,23877
29732,29227
29733,45
29733,939
29733,3865
29733,6343
29733,9027
29733,9534
29733,9920
29733,13896
29733,13978
29733,16407
29733,17189
29733,17595
29733,20571
29733,22972
29733,23863
29733,26222
29733,26249
29733,29210
29733,30052
29733,30177
29734,5369
29734,6012
29734,6941
29734,7004
29734,9137
29734,10414
29734,10874
29734,14898
29734,15922
29734,19263
29734,27805
29735,14198
29735,14618
29735,16851
29735,28143
29735,29172
29735,33949
29735,34070
29736,2624
29736,3123
29736,29223
29736,29483
29736,31283
29737,13647
29737,16808
29737,26810
29738,568
29738,1491
29738,14804
29738,18834
29738,24633
29738,27200
29738,29314
29738,29782
29739,1417
29739,2172
29739,2678
29739,8397
29739,13269
29739,14288
29739,16747
29739,20231
29739,20802
29739,22596
29739,23597
29739,28068
29739,29956
29739,31473
29739,33560
29740,141
29740,3176
29740,10760
29740,13027
29740,15593
29740,17397
29740,20031
29740,23791
29741,11245
29741,12409
29741,12529
29741,16124
29741,19077
29741,26141
29741,29418
29742,2698
29742,3304
29742,6812
29742,9770
29742,11615
29742,11677
29742,14289
29742,20661
29742,22174
29742,22745
29742,23816
29742,24293
29742,24898
29742,25146
29742,28364
29743,4360
29743,5807
29743,6507
29743,7526
29743,14540
29743,19055
29743,25030
29743,25703
29743,26266
29743,30502
29744,224
29744,3507
29744,5633
29744,6201
29744,10985
29744,11407
29744,16025
29744,28571
29745,1724
29745,5528
29745,6032
29745,8217
29745,8468
29745,8937
29745,9082
29745,9127
29745,10026
29745,10197
29745,10409
29745,13554
29745,14937
29745,21558
29745,21613
29745,24546
29745,25789
29745,27648
29745,33394
29746,497
29746,1370
29746,2475
29746,3893
29746,6059
29746,7127
29746,8104
29746,9310
29746,11071
29746,18065
29746,19043
29746,20331
29746,22083
29746,22980
29746,23512
29747,1709
29747,4511
29747,5103
29747,14503
29747,19022
29747,27374
29747,32964
29747,34480
29748,139
29748,2892
29748,3412
29748,4526
29748,4669
29748,4712
29748,4881
29748,6670
29748,7653
29748,8369
29748,9953
29748,11827
29748,14647
29748,15514
29748,19452
29748,19648
29748,22770
29748,26515
29748,26963
29748,28725
29749,452
29749,577
29749,2371
29749,4955
29749,5043
29749,5642
29749,5692
29749,5801
29749,6456
29749,7116
29749,7914
29749,9172
29749,9242
29749,9976
29749,11003
29749,11254
29749,11511
29749,11759
29749,11894
29749,12459
29749,13041
29749,13418
29749,13444
29749,13638
29749,14187
29749,14280
29749,14307
29749,14836
29749,14866
29749,15397
29749,16932
29749,17014
29749,17819
29749,18061
29749,18137
29749,18862
29749,20763
29749,21820
29749,22295
29749,22374
29749,23266
29749,23358
29749,23522
29749,24079
29749,24833
29749,25101
29749,25942
29749,26156
29749,27143
29749,27163
29749,27619
29749,28030
29749,28038
29749,28377
29749,29451
29749,29800
29749,29810
29749,30068
29749,30302
29749,30432
29749,30448
29749,31173
29749,31735
29749,31883
29749,32224
29749,32558
29749,32925
29749,33133
29749,33321
29749,34214
29749,34293
29749,34309
29750,260
29750,6834
29750,10057
29750,10692
29751,9790
29751,9975
29751,11987
29751,30288
29752,781
29752,3903
29752,6232
29752,6344
29752,8209
29752,10154
29752,12528
29752,13872
29752,15142
29752,17538
29752,17821
29752,18071
29752,18260
29752,20611
29752,21666
29752,22570
29752,23110
29752,24696
29752,30012
29752,30578
29752,31245
29752,33283
29752,33583
29752,34357
29752,34410
29753,7023
29753,9186
29753,14644
29753,14727
29753,15550
29753,15832
29753,16404
29753,17692
29753,18263
29753,31585
29754,205
29754,8004
29754,8938
29754,13723
29754,16282
29754,17182
29754,30253
29754,30847
29755,15912
29755,18758
29755,22383
29755,24759
29756,2073
29756,5153
29756,8797
29756,10340
29756,17826
29756,24515
29756,29030
29757,62
29757,332
29757,1586
29757,4305
29757,7067
29757,9844
29757,12061
29757,13369
29757,14309
29757,21031
29757,21187
29757,31286
29757,32488
29757,34235
29757,34481
29758,7274
29758,7816
29758,26227
29758,30445
29759,19460
29760,8832
29760,16344
29760,19272
29760,24953
29760,26692
29760,32258
29760,33462
29761,576
29761,3132
29761,3256
29761,5142
29761,5606
29761,6071
29761,6189
29761,6438
29761,9614
29761,11424
29761,11849
29761,12376
29761,12749
29761,13607
29761,14083
29761,15747
29761,30740
29761,32946
29762,13
29762,958
29762,4083
29762,8134
29762,9317
29762,11459
29762,12206
29762,13021
29762,21501
29762,22782
29762,23010
29762,27633
29762,28623
29763,541
29763,1424
29763,1432
29763,2017
29763,2044
29763,2236
29763,3304
29763,5986
29763,6117
29763,9373
29763,9422
29763,10600
29763,12600
29763,13701
29763,15264
29763,15315
29763,15994
29763,17336
29763,17411
29763,17653
29763,17904
29763,18146
29763,18972
29763,19274
29763,19485
29763,19812
29763,20730
29763,21822
29763,25142
29763,27562
29763,28719
29763,31032
29763,31219
29763,33701
29764,3309
29764,4252
29764,4414
29764,5311
29764,6071
29764,6217
29764,8125
29764,9201
29764,10347
29764,10503
29764,13232
29764,18729
29764,25945
29764,27465
29764,28541
29764,34212
29765,535
29765,1720
29765,2579
29765,3154
29765,3875
29765,3971
29765,5241
29765,5985
29765,7701
29765,8021
29765,8316
29765,8717
29765,14481
29765,14774
29765,15533
29765,19548
29765,19628
29765,19837
29765,20136
29765,20523
29765,20646
29765,21432
29765,23272
29765,24556
29765,25408
29765,26229
29765,26940
29765,28622
29765,33329
29765,34096
29765,34125
29766,9833
29766,18024
29766,24846
29766,24969
29766,25005
29766,25969
29766,26498
29766,27269
29766,27279
29766,32814
29766,33400
29767,951
29767,4552
29767,4659
29767,8147
29767,17948
29767,21507
29767,22413
29767,25847
29767,31593
29767,33445
29768,3356
29768,5285
29768,5867
29768,6378
29768,6383
29768,6454
29768,7634
29768,7647
29768,7998
29768,9228
29768,10177
29768,10980
29768,11959
29768,13476
29768,16001
29768,19548
29768,22453
29768,24465
29768,25790
29768,33733
29768,33760
29769,5530
29769,6456
29769,10535
29769,10779
29769,13690
29769,14288
29769,15065
29769,21663
29769,23783
29769,31119
29769,32768
29770,18766
29770,22539
29771,4717
29771,7185
29771,13609
29771,14430
29771,14550
29771,26250
29772,5801
29772,9337
29772,11181
29772,11443
29772,12620
29772,13423
29772,14632
29772,15693
29772,20507
29772,20828
29772,21607
29772,22734
29772,23465
29772,25285
29772,28148
29772,28314
29772,33905
29773,851
29773,5040
29773,7246
29773,11548
29773,12143
29773,21320
29773,22556
29773,23824
29773,24911
29773,28191
29773,31856
29773,33530
29774,14288
29774,15946
29774,17426
29774,19486
29774,20905
29774,22219
29774,22444
29774,23300
29774,25130
29774,26798
29774,27542
29774,29159
29774,29701
29774,29868
29774,31149
29774,32704
29774,34185
29775,3201
29775,7639
29775,8335
29775,8814
29775,17961
29775,22402
29776,863
29776,1411
29776,2238
29776,5599
29776,6042
29776,6515
29776,11098
29776,17859
29776,24621
29776,24626
29776,30819
29776,34131
29777,4923
29777,6873
29777,11143
29777,13942
29777,14467
29777,16852
29777,16924
29777,18307
29777,28896
29778,1384
